season_x,round,pick,team,pfr_player_id,pfr_player_name,position,college,age,to,allpro,probowls,seasons_started,games,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs
2020,1,21,PHI,ReagJa00,Jalen Reagor,WR,TCU,21,2023,0,0,2,56,80,150,939,4,0,0,1804,375,42
2020,1,22,MIN,JeffJu00,Justin Jefferson,WR,LSU,21,2024,1,3,4,61,413,606,6219,33,3,1,6973,1915,277
2020,1,25,SFO,AiyuBr00,Brandon Aiyuk,WR,Arizona St.,22,2024,0,0,4,63,304,464,4443,26,3,3,5150,1485,217
2020,2,33,CIN,HiggTe00,Tee Higgins,WR,Clemson,21,2023,0,0,4,58,291,460,4180,27,2,2,5359,1292,207
2020,2,34,IND,PittMi01,Michael Pittman Jr.,WR,USC,22,2024,0,0,4,63,,,,,,,,,
2020,2,42,JAX,ShenLa00,Laviska Shenault Jr.,WR,Colorado,21,2024,0,0,1,52,,,,,,,,,
2020,2,46,DEN,HamlKJ00,KJ Hamler,WR,Penn St.,21,2022,0,0,0,23,,,,,,,,,
2020,2,49,PIT,ClayCh01,Chase Claypool,WR,Notre Dame,22,2023,0,0,1,58,183,328,2345,15,4,2,3848,815,109
2020,2,57,LAR,JeffVa00,Van Jefferson,WR,Florida,24,2024,0,0,2,62,131,236,1763,11,0,0,3275,403,80
2020,2,59,NYJ,MimsDe00,Denzel Mims,WR,Baylor,22,2022,0,0,1,30,42,92,676,0,0,0,1256,230,27
2020,3,80,LVR,BowdLy00,Lynn Bowden Jr.,WR,Kentucky,22,2023,0,0,0,26,,,,,,,,,
2020,3,81,LVR,EdwaBr01,Bryan Edwards,WR,South Carolina,21,2022,0,0,1,35,51,85,820,4,1,0,1064,295,37
2020,3,92,BAL,DuveDe00,Devin Duvernay,WR,Texas,22,2024,1,2,1,60,95,132,897,5,0,0,960,437,41
2020,4,128,BUF,DaviGa01,Gabriel Davis,WR,Central Florida,21,2024,0,0,3,65,,,,,,,,,
2020,4,142,WAS,GandAn00,Antonio Gandy-Golden,WR,Liberty,22,2021,0,0,0,10,1,7,3,0,0,0,79,1,0
2020,5,151,LAC,ReedJo03,Joe Reed,WR,Virginia,22,2020,0,0,0,11,0,1,0,0,0,0,-9,0,0
2020,5,161,TAM,JohnTy00,Tyler Johnson,WR,Minnesota,22,2024,0,0,0,35,67,102,732,3,0,0,777,321,32
2020,5,165,JAX,JohnCo01,Collin Johnson,WR,Texas,22,2023,0,0,0,29,30,53,388,2,0,0,560,87,19
2020,5,166,DET,CephQu00,Quintez Cephus,WR,Wisconsin,22,2022,0,0,0,22,37,60,568,4,0,0,774,184,26
2020,5,168,PHI,HighJo00,John Hightower,WR,Boise St.,24,2021,0,0,0,14,10,29,167,0,0,0,655,57,5
2020,5,171,HOU,CoulIs00,Isaiah Coulter,WR,Rhode Island,21,2021,0,0,0,4,0,1,0,0,0,0,22,0,0
2020,5,173,CHI,MoonDa00,Darnell Mooney,WR,Tulane,22,2024,0,0,3,61,225,378,2762,12,1,0,4218,1063,129
2020,5,176,MIN,OsboKJ00,K.J. Osborn,WR,Miami (FL),23,2024,0,0,2,60,164,258,1893,16,2,0,2343,674,88
2020,6,187,CLE,PeopDo00,Donovan Peoples-Jones,WR,Michigan,21,2023,0,0,1,58,124,202,1926,8,2,2,2666,451,77
2020,6,200,PHI,WatkQu00,Quez Watkins,WR,Southern Miss,22,2023,0,0,1,49,104,161,1304,6,1,1,1878,529,51
2020,6,201,BAL,ProcJa00,James Proche,WR,SMU,23,2023,0,0,0,53,25,45,278,0,0,0,445,79,14
2020,6,207,BUF,HodgIs00,Isaiah Hodgins,WR,Oregon St.,21,2023,0,0,1,28,67,92,730,8,2,2,798,198,40
2020,6,212,IND,PatmDe00,Dezmon Patmon,WR,Washington St.,22,2022,0,0,0,10,4,10,45,1,0,0,109,10,2
2020,6,214,SEA,SwaiFr00,Freddie Swain,WR,Florida,22,2022,0,0,0,37,43,68,604,6,0,0,639,334,22
2020,7,217,SFO,JennJa00,Jauan Jennings,WR,Tennessee,23,2024,0,0,0,46,116,177,1460,11,2,0,1699,479,78
2020,7,220,LAC,HillKJ00,K.J. Hill,WR,Ohio St.,22,2021,0,0,0,21,10,14,103,0,0,0,97,30,3
2020,7,252,DEN,ClevTy00,Tyrie Cleveland,WR,Florida,22,2022,0,0,0,23,8,17,91,0,0,0,183,35,5
2019,1,25,BAL,BrowMa04,Marquise Brown,WR,Oklahoma,22,2023,0,0,4,72,331,552,3966,28,4,1,6527,1363,178
2019,1,32,NWE,HarrNK00,N'Keal Harry,WR,Arizona St.,21,2023,0,0,1,49,66,119,735,5,1,0,1228,191,35
2019,2,36,SFO,SamuDe00,Deebo Samuel,WR,South Carolina,23,2024,1,1,4,67,342,524,4924,21,7,3,3429,3226,198
2019,2,51,TEN,BrowAJ00,A.J. Brown,WR,Mississippi,22,2024,0,3,5,78,413,659,6501,46,7,5,7873,2347,293
2019,2,56,KAN,HardMe00,Mecole Hardman,WR,Georgia,21,2024,0,1,0,69,193,282,2500,19,3,2,2379,1560,109
2019,2,57,PHI,ArceJJ00,JJ Arcega-Whiteside,WR,Stanford,22,2021,0,0,0,40,,,,,,,,,
2019,2,59,IND,CampPa00,Parris Campbell,WR,Ohio St.,22,2023,0,0,1,44,119,173,1100,5,3,1,1313,484,51
2019,2,62,ARI,IsabAn00,Andy Isabella,WR,Massachusetts,22,2023,0,0,0,43,33,55,447,3,0,0,546,234,17
2019,2,64,SEA,MetcDK00,D.K. Metcalf,WR,Mississippi,21,2024,0,2,5,83,,,,,,,,,
2019,3,66,PIT,JohnDi01,Diontae Johnson,WR,Toledo,23,2024,0,1,5,78,424,698,4718,28,8,3,6614,1841,243
2019,3,67,SFO,HurdJa00,Jalen Hurd,WR,Baylor,23,,0,0,0,,,,,,,,,,
2019,3,76,WAS,McLaTe00,Terry McLaurin,WR,Ohio St.,23,2024,0,1,5,81,396,634,5497,26,1,1,7704,1779,255
2019,3,93,BAL,BoykMi00,Miles Boykin,WR,Notre Dame,22,2023,0,0,2,73,44,75,544,7,0,0,977,99,26
2019,4,103,ARI,ButlHa00,Hakeem Butler,WR,Iowa St.,23,2020,0,0,0,2,0,1,0,0,0,0,3,0,0
2019,4,120,SEA,JennGa00,Gary Jennings Jr,WR,West Virginia,22,2019,0,0,0,1,,,,,,,,,
2019,4,126,CHI,RidlRi00,Riley Ridley,WR,Georgia,23,2020,0,0,0,10,12,13,144,0,0,0,116,36,9
2019,5,149,OAK,RenfHu00,Hunter Renfrow,WR,Clemson,23,2023,0,1,0,73,277,374,2942,17,6,4,2491,1427,143
2019,5,171,NYG,SlayDa01,Darius Slayton,WR,Auburn,22,2024,0,0,4,77,235,416,3538,19,4,3,5443,1034,157
2019,6,174,ARI,JohnKe07,KeeSean Johnson,WR,Fresno St.,22,2021,0,0,0,18,36,65,360,1,1,1,644,93,17
2019,6,184,DET,FulgTr00,Travis Fulgham,WR,Old Dominion,23,2021,0,0,1,17,38,70,539,4,0,0,869,100,26
2019,6,187,DEN,WinfJu00,Juwann Winfree,WR,Colorado,23,2023,0,0,0,23,9,18,75,0,2,1,153,36,6
2019,6,203,ATL,GreeMa02,Marcus Green,WR,La-Monroe,23,,0,0,0,,,,,,,,,,
2019,6,206,WAS,HarmKe00,Kelvin Harmon,WR,North Carolina St.,22,2019,0,0,1,16,30,44,365,0,0,0,502,94,16
2019,6,208,TAM,MillSc01,Scott Miller,WR,Bowling Green,22,2024,0,0,1,68,96,159,1242,7,0,0,2276,300,47
2019,7,236,SEA,UrsuJo00,John Ursua,WR,Hawaii,25,2019,0,0,0,3,1,1,11,0,0,0,11,0,1
2019,7,237,CAR,GodwTe00,Terry Godwin,WR,Georgia,22,2020,0,0,0,3,3,6,32,0,0,0,70,3,2
2019,7,239,MIN,MitcDi00,Dillon Mitchell,WR,Oregon,22,,0,0,0,,,,,,,,,,
2019,7,247,MIN,JohnOl00,Olabisi Johnson,WR,Colorado St.,22,2020,0,0,0,32,47,67,500,3,0,0,659,126,26
2018,1,24,CAR,MoorD.00,D.J. Moore,WR,Maryland,21,2024,0,0,6,98,479,780,6732,29,5,4,8769,2420,325
2018,1,26,ATL,RidlCa00,Calvin Ridley,WR,Alabama,23,2024,0,0,3,67,332,532,4494,37,4,2,6899,1088,221
2018,2,40,DEN,SuttCo00,Courtland Sutton,WR,SMU,22,2024,0,1,4,82,310,538,4391,24,5,3,6953,976,200
2018,2,44,SFO,PettDa00,Dante Pettis,WR,Washington,22,2022,0,0,0,50,71,132,984,12,0,0,1274,335,43
2018,2,47,ARI,KirkCh01,Christian Kirk,WR,Texas A&M,21,2024,0,0,6,86,407,631,5085,30,2,2,6520,1606,230
2018,2,51,CHI,MillAn02,Anthony Miller,WR,Memphis,23,2021,0,0,2,50,145,235,1645,12,1,1,2386,553,82
2018,2,60,PIT,WashJa00,James Washington,WR,Oklahoma St.,22,2022,0,0,2,62,121,228,1738,12,1,1,3260,481,75
2018,2,61,JAX,CharDJ00,DJ Chark,WR,LSU,21,2023,0,1,4,69,,,,,,,,,
2018,3,81,DAL,GallMi00,Michael Gallup,WR,Colorado St.,22,2023,0,0,5,86,285,509,4030,23,0,0,6162,1167,195
2018,3,91,NOR,SmitTr03,Tre'Quan Smith,WR,Central Florida,22,2023,0,0,3,67,136,204,1874,20,2,0,2140,575,99
2018,4,103,HOU,CoutKe00,Keke Coutee,WR,Texas Tech,21,2022,0,0,0,33,96,133,1076,5,5,4,935,555,47
2018,4,105,CLE,CallAn00,Antonio Callaway,WR,Florida,21,2020,0,0,1,25,53,98,695,5,1,1,1274,283,31
2018,4,113,DEN,HamiDa01,DaeSean Hamilton,WR,Penn St.,23,2020,0,0,0,46,81,142,833,5,1,1,1411,290,51
2018,4,132,BAL,ScotJa02,Jaleel Scott,WR,New Mexico St.,23,2020,0,0,0,4,2,4,22,0,0,0,52,9,1
2018,4,133,GNB,MoorJM00,J'Mon Moore,WR,Missouri,23,2018,0,0,0,12,2,3,15,0,0,0,19,6,1
2018,5,144,TAM,WatsJu01,Justin Watson,WR,Pennsylvania,23,2024,0,0,0,74,88,161,1269,7,1,1,2259,184,59
2018,5,159,IND,FounDa00,Daurice Fountain,WR,Northern Iowa,22,2021,0,0,0,8,2,3,23,0,0,0,28,0,2
2018,5,162,BAL,LaslJo00,Jordan Lasley,WR,UCLA,21,,0,0,0,,,,,,,,,,
2018,5,174,GNB,ValdMa00,Marquez Valdes-Scantling,WR,South Florida,23,2024,0,0,5,93,212,414,3587,20,2,2,6630,1082,148
2018,6,175,CLE,RatlDa00,Damion Ratley,WR,Texas A&M,23,2020,0,0,0,31,29,54,407,1,1,0,638,108,18
2018,6,185,IND,CainDe00,Deon Cain,WR,Clemson,22,2020,0,0,0,15,9,20,124,0,0,0,227,22,7
2018,6,187,BUF,McClRa00,Ray-Ray McCloud,WR,Clemson,21,2024,0,0,0,78,103,154,925,1,1,0,983,471,48
2018,6,191,LAC,CantDy00,Dylan Cantrell,WR,Texas Tech,24,,0,0,0,,,,,,,,,,
2018,6,194,ATL,GageRu00,Russell Gage,WR,LSU,22,2022,0,0,0,74,246,365,2501,14,3,3,2861,883,144
2018,6,196,KAN,SmitTr04,Tremon Smith,WR,Central Arkansas,22,2024,0,0,0,84,0,0,0,0,0,0,0,0,0
2018,6,207,GNB,St.BEq00,Equanimeous St. Brown,WR,Notre Dame,21,2023,0,0,2,60,65,113,965,2,1,1,1416,355,44
2018,6,208,DAL,WilsCe01,Cedrick Wilson Jr.,WR,Boise St.,22,2024,0,0,0,69,,,,,,,,,
2018,6,210,NWE,BerrBr00,Braxton Berrios,WR,Miami (FL),22,2024,1,0,0,82,134,203,1323,6,1,1,1343,744,67
2018,7,224,CHI,WimsJa00,Javon Wims,WR,Georgia,23,2022,0,0,0,34,29,60,294,2,0,0,776,53,16
2018,7,228,OAK,AtemMa00,Marcell Ateman,WR,Oklahoma St.,23,2021,0,0,0,19,20,41,270,1,1,1,467,50,11
2018,7,240,SFO,JameRi00,Richie James,WR,Middle Tenn. St.,23,2023,0,0,1,66,117,163,1460,7,0,0,1282,678,64
2018,7,253,CIN,TateAu00,Auden Tate,WR,Florida St.,21,2021,0,0,1,35,61,118,799,2,1,1,1307,215,43
2018,7,255,BUF,ProeAu00,Austin Proehl,WR,North Carolina,22,,0,0,0,,,,,,,,,,
2018,7,256,WAS,QuinTr00,Trey Quinn,WR,SMU,22,2020,0,0,0,16,35,57,273,2,1,1,397,78,15
2017,1,5,TEN,DaviCo03,Corey Davis,WR,Western Michigan,22,2022,0,0,5,78,288,490,4045,20,6,2,5801,1169,209
2017,1,7,LAC,WillMi07,Mike Williams,WR,Clemson,22,2024,0,0,4,89,679,1184,9667,65,8,7,14541,2649,457
2017,1,9,CIN,RossJo00,John Ross,WR,Washington,21,2021,0,0,1,37,62,143,957,11,2,1,2126,300,44
2017,2,37,BUF,JoneZa00,Zay Jones,WR,East Carolina,22,2023,0,0,3,104,307,528,3266,20,2,1,6073,873,165
2017,2,40,CAR,SamuCu00,Curtis Samuel,WR,Ohio St.,21,2024,0,0,5,92,323,492,3423,22,1,0,4540,1254,172
2017,2,62,PIT,SmitJu00,JuJu Smith-Schuster,WR,USC,20,2024,0,1,4,91,463,667,5342,33,8,5,5215,2419,263
2017,3,69,LAR,KuppCo00,Cooper Kupp,WR,Eastern Washington,24,2024,1,1,6,93,635,891,7865,59,7,3,7063,3603,362
2017,3,72,TEN,TaylTa00,Taywan Taylor,WR,Western Kentucky,22,2020,0,0,0,35,55,90,706,2,1,1,1204,220,28
2017,3,79,NYJ,StewAr00,ArDarius Stewart,WR,Alabama,23,2017,0,0,0,15,6,13,82,0,0,0,112,19,2
2017,3,82,DEN,HendCa01,Carlos Henderson,WR,Louisiana Tech,22,,0,0,0,,,,,,,,,,
2017,3,84,TAM,GodwCh00,Chris Godwin,WR,Penn St.,21,2024,0,1,5,105,584,837,7345,39,9,5,7571,3072,379
2017,3,96,DET,GollKe00,Kenny Golladay,WR,Northern Illinois,23,2022,0,1,4,73,226,408,3670,22,2,1,5564,1003,173
2017,3,98,ARI,WillCh05,Chad Williams,WR,Grambling St.,22,2019,0,0,1,17,20,54,202,1,0,0,681,22,10
2017,3,106,SEA,DarbAm00,Amara Darboh,WR,Michigan,23,2017,0,0,0,16,8,13,71,0,0,0,157,16,2
2017,4,110,JAX,WestDe00,Dede Westbrook,WR,Oklahoma,23,2021,0,0,1,55,177,283,1873,9,3,1,2431,814,93
2017,4,117,LAR,ReynJo00,Josh Reynolds,WR,Texas A&M,22,2024,0,0,3,108,250,424,3425,20,2,1,4804,1066,176
2017,4,118,PHI,HollMa00,Mack Hollins,WR,North Carolina,23,2024,0,0,1,96,135,229,1741,11,1,1,2889,408,79
2017,4,128,CIN,MaloJo00,Josh Malone,WR,Tennessee,21,2020,0,0,1,26,11,28,91,1,0,0,325,27,5
2017,4,133,DAL,SwitRy00,Ryan Switzer,WR,North Carolina,22,2019,0,0,0,41,50,62,321,1,0,0,198,172,21
2017,4,139,KAN,ChesJe00,Jehu Chesson,WR,Michigan,23,2018,0,0,0,24,3,6,25,0,0,0,32,15,3
2017,4,141,NYJ,HansCh00,Chad Hansen,WR,California,22,2020,0,0,0,20,26,41,330,1,0,0,462,61,17
2017,5,166,PHI,GibsSh00,Shelton Gibson,WR,West Virginia,23,2019,0,0,0,20,3,6,59,0,0,0,123,-3,1
2017,5,170,MIN,AdamRo01,Rodney Adams,WR,South Florida,22,2021,0,0,0,1,0,1,0,0,0,0,15,0,0
2017,5,172,DEN,McKeIs00,Isaiah McKenzie,WR,Georgia,22,2023,0,0,2,93,165,235,1522,12,0,0,1544,854,90
2017,5,175,GNB,YancDe00,DeAngelo Yancey,WR,Purdue,22,,0,0,0,,,,,,,,,,
2017,5,177,SFO,TaylTr02,Trent Taylor,WR,Louisiana Tech,23,2023,0,0,0,78,87,136,834,3,0,0,848,384,46
2017,6,209,WAS,DaviRo00,Robert Davis,WR,Georgia St.,22,2019,0,0,0,7,2,5,17,0,0,0,36,2,2
2017,7,219,MIN,ColeSt00,Stacy Coley,WR,Miami (FL),23,2018,0,0,0,7,0,2,0,0,0,0,15,0,0
2017,7,226,SEA,MoorDa03,David Moore,WR,East Central (OK),22,2024,0,0,2,58,90,156,1406,15,3,1,1974,541,59
2017,7,237,MIA,FordIs00,Isaiah Ford,WR,Virginia Tech,21,2021,0,0,0,32,63,97,681,2,0,0,850,214,41
2017,7,239,DAL,BrowNo00,Noah Brown,WR,Ohio St.,21,2023,0,0,1,76,127,211,1690,5,1,1,2181,575,73
2017,7,247,GNB,DuprMa01,Malachi Dupre,WR,LSU,21,2018,0,0,0,1,,,,,,,,,
2023,1,20,SEA,SmitJa06,Jaxon Smith-Njigba,WR,Ohio St.,21,2024,0,0,0,18,80,114,803,4,0,0,759,447,38
2023,1,21,LAC,JohnQu02,Quentin Johnston,WR,TCU,22,2024,0,0,1,18,48,80,564,5,0,0,999,214,26
2023,1,22,BAL,FlowZa00,Zay Flowers,WR,Boston Col.,22,2024,0,0,1,17,102,146,1162,7,1,1,1208,502,53
2023,1,23,MIN,AddiJo00,Jordan Addison,WR,USC,21,2024,0,0,1,18,73,112,946,10,0,0,1394,262,40
2023,2,39,CAR,MingJo00,Jonathan Mingo,WR,Mississippi,22,2024,0,0,1,16,49,96,477,0,1,0,981,190,17
2023,2,50,GNB,ReedJa03,Jayden Reed,WR,Michigan St.,23,2024,0,0,1,17,78,115,1025,9,0,0,1106,471,37
2023,2,55,KAN,RiceRa01,Rashee Rice,WR,SMU,23,2024,0,0,0,17,129,164,1488,10,3,1,767,1035,74
2023,2,63,DEN,MimsMa00,Marvin Mims,WR,Oklahoma,21,2024,0,1,0,17,24,37,396,1,0,0,572,162,10
2023,3,69,HOU,DellNa00,Tank Dell,WR,Houston,23,2024,0,0,0,12,56,92,808,7,0,0,1266,185,39
2023,3,73,NYG,HyatJa00,Jalin Hyatt,WR,Tennessee,21,2024,0,0,0,18,23,43,373,0,1,0,960,48,11
2023,3,74,CLE,TillCe01,Cedric Tillman,WR,Tennessee,23,2024,0,0,0,15,24,49,233,0,0,0,474,95,12
2023,3,79,IND,DownJo00,Josh Downs,WR,North Carolina,22,2023,0,0,1,17,71,103,793,2,0,0,721,390,30
2023,3,94,ARI,WilsMi02,Michael Wilson,WR,Stanford,23,2024,0,0,1,14,49,71,665,4,0,0,839,156,34
2023,3,100,LVR,TuckTr00,Tre Tucker,WR,Cincinnati,22,2024,0,0,0,17,30,48,462,3,0,0,748,99,17
2023,4,125,LAC,DaviDe02,Derius Davis,WR,TCU,22,2024,0,0,0,18,15,17,66,0,0,0,-38,115,0
2023,4,131,CIN,JoneCh11,Charlie Jones,WR,Purdue,24,2024,0,0,0,12,18,28,159,1,0,0,84,38,6
2023,4,133,CHI,ScotTy00,Tyler Scott,WR,Cincinnati,21,2023,0,0,0,17,17,32,168,0,1,1,370,70,10
2023,5,150,BUF,ShorJu00,Justin Shorter,WR,Florida,23,,0,0,0,,,,,,,,,,
2023,5,159,GNB,WickDo00,Dontayvion Wicks,WR,Virginia,22,2024,0,0,0,16,44,71,632,6,3,1,747,219,32
2023,5,177,LAR,NacuPu00,Puka Nacua,WR,BYU,22,2024,0,1,1,18,118,174,1702,7,1,0,1567,759,75
2023,6,185,JAX,WashPa01,Parker Washington,WR,Penn St.,21,2024,0,0,0,10,19,26,153,2,1,1,177,39,5
2023,6,187,NWE,BoutKa00,Kayshon Boutte,WR,LSU,21,2023,0,0,0,5,3,9,21,0,0,0,130,10,2
2023,6,191,TAM,PalmTr00,Trey Palmer,WR,Nebraska,22,2024,0,0,0,18,43,75,492,4,3,1,805,164,20
2023,6,195,NOR,PerrAT00,A.T. Perry,WR,Wake Forest,23,2023,0,0,0,10,12,18,246,4,0,0,293,20,10
2023,6,197,MIA,HiggEl00,Elijah Higgins,WR,Stanford,22,2024,0,0,0,12,18,23,204,2,0,0,151,85,12
2023,6,205,HOU,HutcXa00,Xavier Hutchinson,WR,Iowa St.,23,2024,0,0,0,17,13,26,102,0,0,0,209,38,3
2023,6,206,CIN,IosiAn00,Andrei Iosivas,WR,Princeton,23,2024,0,0,0,17,25,42,201,7,0,0,353,46,19
2023,6,210,NWE,DougDe00,Demario Douglas,WR,Liberty,22,2024,0,0,0,15,58,91,642,0,1,1,720,362,30
2023,7,219,DET,GreeAn00,Antoine Green,WR,North Carolina,23,2023,0,0,0,9,1,2,2,0,0,0,11,1,0
2023,7,228,TEN,DoweCo00,Colton Dowell,WR,UT Martin,24,2023,0,0,0,10,1,2,3,0,0,0,40,0,0
2023,7,244,DAL,BrooJa03,Jalen Brooks,WR,South Carolina,23,2024,0,0,0,8,9,13,116,0,0,0,137,53,7
2023,7,253,SFO,BellRo01,Ronnie Bell,WR,Michigan,23,2024,0,0,0,18,7,16,80,3,0,0,209,7,5
2023,7,256,GNB,DuboGr00,Grant Dubose,WR,Charlotte,22,2024,0,0,0,1,,,,,,,,,
2024,1,4,ARI,HarrMa09,Marvin Harrison Jr.,WR,Ohio St.,22,2024,0,0,0,1,,,,,,,,,
2024,1,6,NYG,NabeMa00,Malik Nabers,WR,LSU,21,2024,0,0,0,1,35,52,386,3,0,0,540,156,19
2024,1,9,CHI,OdunRo00,Rome Odunze,WR,Washington,22,2024,0,0,0,1,9,20,156,1,1,0,330,39,7
2024,1,23,JAX,ThomBr06,Brian Thomas,WR,LSU,21,2024,0,0,0,1,11,17,189,1,0,0,192,61,8
2024,1,28,KAN,WortXa00,Xavier Worthy,WR,Texas,21,2024,0,0,0,1,6,11,81,1,0,0,108,65,4
2024,1,31,SFO,PearRi00,Ricky Pearsall,WR,Florida,23,,0,0,0,,,,,,,,,,
2024,1,32,CAR,LegeXa00,Xavier Legette,WR,South Carolina,23,2024,0,0,0,1,6,10,77,0,0,0,131,31,3
2024,2,33,BUF,ColeKe02,Keon Coleman,WR,Florida St.,21,2024,0,0,0,1,5,7,75,1,0,0,86,16,3
2024,2,34,LAC,McCoLa00,Ladd McConkey,WR,Georgia,22,2024,0,0,0,1,10,17,109,1,0,0,159,35,7
2024,2,37,NWE,PolkJa00,Ja'Lynn Polk,WR,Washington,22,2024,0,0,0,1,5,6,31,1,0,0,46,0,1
2024,2,52,IND,MitcAd00,Adonai Mitchell,WR,Texas,21,2024,0,0,0,1,2,10,32,0,0,0,208,4,1
2024,3,65,NYJ,CorlMa00,Malachi Corley,WR,Western Kentucky,22,2024,0,0,0,1,1,1,4,0,0,0,-1,5,0
2024,3,80,CIN,BurtJe01,Jermaine Burton,WR,Alabama,23,2024,0,0,0,1,1,2,47,0,0,0,67,7,1
2024,3,84,PIT,WilsRo02,Roman Wilson,WR,Michigan,23,,0,0,0,,,,,,,,,,
2024,3,92,TAM,McMiJa01,Jalen McMillan,WR,Washington,22,2024,0,0,0,1,3,6,59,1,0,0,94,8,3
2024,3,100,WAS,McCaLu00,Luke McCaffrey,WR,Rice,23,2024,0,0,0,1,6,6,62,0,0,0,25,37,3
2024,4,102,DEN,FranTr00,Troy Franklin,WR,Oregon,21,,0,0,0,,2,6,11,0,0,0,45,16,0
2024,4,110,NWE,BakeJa00,Javon Baker,WR,Central Florida,22,,0,0,0,,,,,,,,,,
2024,4,113,BAL,WalkDe01,Devontez Walker,WR,North Carolina,23,,0,0,0,,,,,,,,,,
2024,4,135,SFO,CowiJa00,Jacob Cowing,WR,Arizona,23,2024,0,0,0,1,,,,,,,,,
2024,5,142,IND,GoulAn00,Anthony Gould,WR,Oregon St.,23,2024,0,0,0,1,,,,,,,,,
2024,5,152,PHI,SmitAi00,Ainias Smith,WR,Texas A&M,23,,0,0,0,,,,,,,,,,
2024,5,156,CLE,ThraJa01,Jamari Thrash,WR,Louisville,23,,0,0,0,,,,,,,,,,
2024,5,170,NOR,MeanBu00,Bub Means,WR,Pittsburgh,23,2024,0,0,0,1,0,1,0,0,0,0,8,0,0
2024,6,182,TEN,JackJh00,Jha'Quan Jackson,WR,Tulane,24,2024,0,0,0,1,,,,,,,,,
2024,6,184,MIA,WashMa00,Malik Washington,WR,Virginia,23,,0,0,0,,,,,,,,,,
2024,6,185,PHI,WilsJo03,Johnny Wilson,WR,Florida St.,23,2024,0,0,0,1,1,4,9,0,0,0,62,6,1
2024,6,187,ATL,WashCa01,Casey Washington,WR,Illinois,23,,0,0,0,,,,,,,,,,
2024,6,191,ARI,PalmTe00,Tejhaun Palmer,WR,Ala-Birmingham,24,,0,0,0,,,,,,,,,,
2024,6,213,LAR,WhitJo04,Jordan Whittington,WR,Texas,23,2024,0,0,0,1,5,5,50,0,0,0,1,49,3
2024,6,216,DAL,FlouRy00,Ryan Flournoy,WR,SE Missouri St.,24,,0,0,0,,,,,,,,,,
2024,7,225,LAC,RiceBr00,Brenden Rice,WR,USC,22,,0,0,0,,,,,,,,,,
2024,7,235,DEN,VeleDe00,Devaughn Vele,WR,Utah,26,2024,0,0,0,1,8,8,39,0,0,0,17,22,1
2024,7,241,MIA,WashTa00,Tahj Washington,WR,USC,23,,0,0,0,,,,,,,,,,
2024,7,253,LAC,JohnCo02,Cornelius Johnson,WR,Michigan,23,,0,0,0,,,,,,,,,,
